0,16408,0.001727
1,262082,0.029315
2,467844,0.078562
3,163085,0.095729
4,46269,0.100600
5,12963,0.101964
6,2475,0.102225
7,588,0.102287
8,206,0.102308
9,113,0.102320
10,50,0.102325
11,22,0.102328
12,14,0.102329
13,6,0.102330
14,11,0.102331
15,28,0.102334
16,40,0.102338
17,26,0.102341
18,27,0.102344
19,25,0.102346
20,24,0.102349
21,37,0.102353
22,16,0.102354
23,4,0.102355
24,5,0.102355
25,4,0.102356
26,154,0.102372
27,523,0.102427
28,1856,0.102622
29,1708,0.102802
30,1218,0.102930
31,1168,0.103053
32,1281,0.103188
33,1511,0.103347
34,1616,0.103517
35,1508,0.103676
36,1431,0.103827
37,1522,0.103987
38,1562,0.104151
39,1526,0.104312
40,1598,0.104480
41,1542,0.104643
42,1658,0.104817
43,1602,0.104986
44,1554,0.105149
45,1601,0.105318
46,1617,0.105488
47,1565,0.105653
48,1556,0.105817
49,1574,0.105982
50,1558,0.106146
51,1507,0.106305
52,1485,0.106461
53,1406,0.106609
54,1435,0.106760
55,1454,0.106913
56,1472,0.107068
57,1465,0.107222
58,1446,0.107375
59,1381,0.107520
60,1380,0.107665
61,1283,0.107800
62,1279,0.107935
63,1287,0.108070
64,1333,0.108211
65,6444,0.108889
66,19789,0.110972
67,27363,0.113853
68,29018,0.116907
69,30420,0.120109
70,31391,0.123414
71,32896,0.126876
72,34114,0.130467
73,34779,0.134128
74,36992,0.138022
75,42215,0.142466
76,49700,0.147698
77,52940,0.153270
78,54560,0.159013
79,56328,0.164943
80,57558,0.171002
81,58755,0.177186
82,59518,0.183451
83,60429,0.189812
84,61426,0.196278
85,61758,0.202779
86,62119,0.209318
87,61391,0.215780
88,61714,0.222277
89,61879,0.228790
90,61839,0.235300
91,60981,0.241719
92,61263,0.248168
93,60278,0.254513
94,60395,0.260870
95,59846,0.267170
96,58769,0.273356
97,57979,0.279459
98,57089,0.285469
99,56894,0.291458
100,55986,0.297351
101,55363,0.303179
102,53948,0.308857
103,53663,0.314506
104,52411,0.320023
105,51437,0.325438
106,50846,0.330790
107,49847,0.336037
108,48984,0.341193
109,48074,0.346254
110,47422,0.351245
111,46859,0.356178
112,45363,0.360953
113,44811,0.365670
114,43661,0.370266
115,43078,0.374801
116,42210,0.379244
117,41305,0.383592
118,40941,0.387901
119,40012,0.392113
120,39599,0.396282
121,38922,0.400379
122,38155,0.404395
123,37805,0.408374
124,36753,0.412243
125,36053,0.416038
126,35113,0.419734
127,34767,0.423394
128,34322,0.427007
129,33595,0.430543
130,33165,0.434034
131,32642,0.437471
132,31772,0.440815
133,31285,0.444108
134,30514,0.447320
135,30280,0.450508
136,29841,0.453649
137,29371,0.456740
138,28679,0.459759
139,28436,0.462753
140,27861,0.465685
141,27289,0.468558
142,26579,0.471356
143,26740,0.474171
144,25901,0.476897
145,25487,0.479580
146,25329,0.482246
147,25030,0.484881
148,24432,0.487453
149,24072,0.489987
150,23580,0.492469
151,23485,0.494941
152,23071,0.497369
153,22835,0.499773
154,22441,0.502135
155,22107,0.504462
156,21569,0.506733
157,21639,0.509011
158,21471,0.511271
159,21178,0.513500
160,20887,0.515699
161,20818,0.517890
162,20367,0.520034
163,20156,0.522156
164,19908,0.524251
165,19654,0.526320
166,19750,0.528399
167,19206,0.530421
168,19072,0.532428
169,19003,0.534429
170,18766,0.536404
171,18498,0.538351
172,18802,0.540330
173,18451,0.542273
174,18235,0.544192
175,18409,0.546130
176,18315,0.548058
177,18032,0.549956
178,17928,0.551843
179,17884,0.553726
180,17572,0.555575
181,17702,0.557439
182,17774,0.559310
183,17669,0.561170
184,17640,0.563027
185,17332,0.564851
186,17338,0.566676
187,17151,0.568481
188,17185,0.570290
189,17193,0.572100
190,17182,0.573909
191,17131,0.575712
192,17126,0.577515
193,17173,0.579323
194,17055,0.581118
195,17055,0.582913
196,16847,0.584687
197,17175,0.586494
198,17029,0.588287
199,16853,0.590061
200,16879,0.591838
201,16798,0.593606
202,17007,0.595396
203,17191,0.597206
204,17150,0.599011
205,17017,0.600802
206,17247,0.602618
207,17176,0.604426
208,17083,0.606224
209,17316,0.608047
210,17075,0.609844
211,17434,0.611679
212,17485,0.613520
213,17202,0.615331
214,17521,0.617175
215,17434,0.619010
216,17633,0.620866
217,17745,0.622734
218,17811,0.624609
219,17716,0.626474
220,17701,0.628337
221,17997,0.630232
222,17891,0.632115
223,18264,0.634037
224,18323,0.635966
225,18131,0.637875
226,18659,0.639839
227,18403,0.641776
228,18803,0.643755
229,18653,0.645719
230,18605,0.647677
231,18813,0.649658
232,18858,0.651643
233,19156,0.653659
234,19272,0.655688
235,19196,0.657708
236,19526,0.659764
237,19177,0.661782
238,19266,0.663810
239,19859,0.665901
240,19862,0.667992
241,19770,0.670073
242,20306,0.672210
243,20284,0.674345
244,20381,0.676491
245,20287,0.678626
246,20530,0.680787
247,20845,0.682982
248,20632,0.685153
249,20947,0.687358
250,21042,0.689573
251,21312,0.691817
252,21363,0.694065
253,21734,0.696353
254,21909,0.698659
255,21815,0.700956
256,22160,0.703288
257,22196,0.705625
258,22619,0.708006
259,22711,0.710397
260,22844,0.712801
261,22729,0.715194
262,23176,0.717633
263,23571,0.720114
264,23811,0.722621
265,23766,0.725123
266,23883,0.727637
267,24202,0.730184
268,24558,0.732769
269,24622,0.735361
270,24850,0.737977
271,24934,0.740602
272,25267,0.743261
273,25331,0.745928
274,25623,0.748625
275,25984,0.751360
276,26262,0.754125
277,26159,0.756878
278,26461,0.759664
279,26849,0.762490
280,26976,0.765329
281,27180,0.768190
282,27368,0.771071
283,27482,0.773964
284,28011,0.776913
285,28057,0.779866
286,28324,0.782848
287,28313,0.785828
288,28414,0.788819
289,28487,0.791818
290,29030,0.794873
291,29375,0.797966
292,29388,0.801059
293,29587,0.804174
294,30080,0.807340
295,30268,0.810526
296,30211,0.813706
297,30624,0.816930
298,30639,0.820155
299,30547,0.823370
300,31073,0.826641
301,30925,0.829897
302,31295,0.833191
303,31083,0.836463
304,31309,0.839758
305,31219,0.843045
306,31552,0.846366
307,31535,0.849685
308,31494,0.853001
309,31538,0.856321
310,31564,0.859643
311,31731,0.862983
312,31219,0.866269
313,31346,0.869569
314,31163,0.872849
315,31152,0.876129
316,30719,0.879362
317,30422,0.882564
318,30710,0.885797
319,30066,0.888962
320,30142,0.892135
321,29444,0.895234
322,29374,0.898326
323,29026,0.901382
324,28792,0.904412
325,28310,0.907393
326,27794,0.910318
327,27096,0.913170
328,27282,0.916042
329,26566,0.918839
330,25794,0.921554
331,25640,0.924253
332,24559,0.926838
333,24386,0.929405
334,23927,0.931924
335,23180,0.934364
336,22822,0.936766
337,22101,0.939092
338,21544,0.941360
339,21109,0.943582
340,20228,0.945712
341,19694,0.947785
342,18802,0.949764
343,18431,0.951704
344,17399,0.953535
345,17000,0.955325
346,16388,0.957050
347,15884,0.958722
348,15219,0.960324
349,14489,0.961849
350,13941,0.963317
351,13276,0.964714
352,12707,0.966052
353,12144,0.967330
354,11976,0.968591
355,11074,0.969756
356,10802,0.970893
357,10325,0.971980
358,9804,0.973012
359,9376,0.973999
360,8795,0.974925
361,8492,0.975819
362,8109,0.976673
363,7573,0.977470
364,7327,0.978241
365,7021,0.978980
366,6566,0.979671
367,6283,0.980333
368,6028,0.980967
369,5627,0.981559
370,5440,0.982132
371,5231,0.982683
372,4941,0.983203
373,4767,0.983705
374,4570,0.984186
375,4068,0.984614
376,4097,0.985045
