0,289394,0.430711
8,2154,0.433917
16,2101,0.437044
24,2019,0.440049
32,7505,0.451219
33,17467,0.477215
34,17520,0.503291
35,17673,0.529594
36,17327,0.555382
37,17526,0.581466
38,17722,0.607842
39,17514,0.633909
40,17355,0.659739
41,17206,0.685347
42,17545,0.711459
43,17540,0.737564
44,17276,0.763277
45,17492,0.789310
46,17237,0.814964
47,16899,0.840116
48,16520,0.864703
49,16259,0.888901
50,15147,0.911445
51,13782,0.931957
52,11938,0.949724
53,9847,0.964380
54,7860,0.976078
55,5846,0.984779
56,4120,0.990911
57,2677,0.994895
58,1675,0.997388
59,940,0.998787
60,418,0.999409
61,222,0.999740
62,121,0.999920
63,39,0.999978
64,10,0.999993
65,3,0.999997
66,2,1.000000
